,RESIDENTIAL_CITY,AGE_RANGE,PARTY_AFFILIATION
863,MCARTHUR,45-64,R
864,MCARTHUR,45-64,None
865,MCARTHUR,45-64,R
866,MCARTHUR,45-64,R
867,MCARTHUR,45-64,R
868,MCARTHUR,45-64,None
869,MCARTHUR,45-64,R
870,MCARTHUR,45-64,R
871,MCARTHUR,45-64,R
872,MCARTHUR,45-64,None
873,MCARTHUR,45-64,None
874,MCARTHUR,45-64,R
875,MCARTHUR,45-64,None
876,MCARTHUR,45-64,None
877,MCARTHUR,45-64,R
878,MCARTHUR,45-64,R
879,MCARTHUR,45-64,None
880,MCARTHUR,45-64,R
881,MCARTHUR,45-64,None
882,MCARTHUR,45-64,None
883,MCARTHUR,45-64,R
884,MCARTHUR,45-64,R
885,MCARTHUR,45-64,D
886,MCARTHUR,45-64,R
887,MCARTHUR,45-64,R
888,MCARTHUR,45-64,R
889,MCARTHUR,45-64,None
890,MCARTHUR,45-64,R
891,MCARTHUR,45-64,None
892,MCARTHUR,45-64,None
893,MCARTHUR,45-64,None
894,MCARTHUR,45-64,None
895,MCARTHUR,45-64,None
896,MCARTHUR,45-64,D
897,MCARTHUR,45-64,R
898,MCARTHUR,45-64,None
899,MCARTHUR,45-64,R
900,MCARTHUR,45-64,R
901,MCARTHUR,45-64,R
902,MCARTHUR,45-64,None
903,MCARTHUR,45-64,R
904,MCARTHUR,45-64,None
905,MCARTHUR,45-64,None
906,MCARTHUR,45-64,R
907,MCARTHUR,45-64,None
908,MCARTHUR,45-64,None
909,MCARTHUR,45-64,None
910,MCARTHUR,45-64,None
911,MCARTHUR,45-64,None
912,MCARTHUR,45-64,None
913,MCARTHUR,45-64,R
914,MCARTHUR,45-64,D
915,MCARTHUR,45-64,None
916,MCARTHUR,45-64,None
917,MCARTHUR,45-64,None
918,MCARTHUR,45-64,None
919,MCARTHUR,45-64,None
920,MCARTHUR,45-64,None
921,MCARTHUR,45-64,None
922,MCARTHUR,45-64,None
923,MCARTHUR,45-64,None
924,MCARTHUR,45-64,None
925,MCARTHUR,45-64,None
926,MCARTHUR,45-64,R
927,MCARTHUR,45-64,R
928,MCARTHUR,45-64,None
929,MCARTHUR,45-64,None
930,MCARTHUR,45-64,R
931,MCARTHUR,45-64,D
932,MCARTHUR,45-64,None
933,MCARTHUR,45-64,R
934,MCARTHUR,45-64,R
935,MCARTHUR,45-64,R
936,MCARTHUR,45-64,D
937,MCARTHUR,45-64,R
938,MCARTHUR,45-64,D
939,MCARTHUR,45-64,R
940,MCARTHUR,45-64,R
941,MCARTHUR,45-64,D
942,MCARTHUR,45-64,R
943,MCARTHUR,45-64,R
944,MCARTHUR,45-64,R
945,MCARTHUR,45-64,R
946,MCARTHUR,45-64,None
947,MCARTHUR,45-64,None
948,MCARTHUR,45-64,None
949,MCARTHUR,45-64,D
950,MCARTHUR,45-64,R
951,MCARTHUR,45-64,D
952,MCARTHUR,45-64,D
953,MCARTHUR,45-64,R
954,MCARTHUR,45-64,None
955,MCARTHUR,45-64,None
956,MCARTHUR,45-64,D
957,MCARTHUR,45-64,R
958,MCARTHUR,45-64,None
959,MCARTHUR,45-64,R
960,MCARTHUR,45-64,None
961,MCARTHUR,45-64,D
962,MCARTHUR,45-64,None
963,MCARTHUR,45-64,R
964,MCARTHUR,45-64,R
965,MCARTHUR,45-64,R
966,MCARTHUR,45-64,R
967,MCARTHUR,45-64,None
968,MCARTHUR,45-64,D
969,MCARTHUR,45-64,None
970,MCARTHUR,45-64,D
971,MCARTHUR,45-64,None
972,MCARTHUR,45-64,None
973,MCARTHUR,45-64,R
974,MCARTHUR,45-64,R
975,MCARTHUR,45-64,None
976,MCARTHUR,45-64,None
977,MCARTHUR,45-64,None
978,MCARTHUR,45-64,None
979,MCARTHUR,45-64,None
980,MCARTHUR,45-64,None
981,MCARTHUR,45-64,None
982,MCARTHUR,45-64,None
983,MCARTHUR,45-64,None
984,MCARTHUR,45-64,None
985,MCARTHUR,45-64,None
986,MCARTHUR,45-64,None
987,MCARTHUR,45-64,None
988,MCARTHUR,45-64,R
989,MCARTHUR,45-64,None
990,MCARTHUR,45-64,R
991,MCARTHUR,45-64,R
992,MCARTHUR,45-64,R
993,MCARTHUR,45-64,R
994,MCARTHUR,45-64,D
995,MCARTHUR,45-64,None
996,MCARTHUR,45-64,R
997,MCARTHUR,45-64,None
998,MCARTHUR,45-64,R
999,MCARTHUR,45-64,R
1000,MCARTHUR,45-64,None
1001,MCARTHUR,45-64,R
1002,MCARTHUR,45-64,R
1003,MCARTHUR,45-64,R
1004,MCARTHUR,45-64,None
1005,MCARTHUR,45-64,None
1006,MCARTHUR,45-64,D
1007,MCARTHUR,45-64,R
1008,MCARTHUR,45-64,D
1009,MCARTHUR,45-64,None
1010,MCARTHUR,45-64,None
1011,MCARTHUR,45-64,R
1012,MCARTHUR,45-64,None
1013,MCARTHUR,45-64,R
1014,MCARTHUR,45-64,R
1015,MCARTHUR,45-64,None
1016,MCARTHUR,45-64,R
1017,MCARTHUR,45-64,None
1018,MCARTHUR,45-64,R
1019,MCARTHUR,45-64,None
1020,MCARTHUR,45-64,None
1021,MCARTHUR,45-64,None
1022,MCARTHUR,45-64,R
1023,MCARTHUR,45-64,R
1024,MCARTHUR,45-64,R
1025,MCARTHUR,45-64,None
1026,MCARTHUR,45-64,R
1027,MCARTHUR,45-64,R
1028,MCARTHUR,45-64,None
1029,MCARTHUR,45-64,None
1030,MCARTHUR,45-64,R
1031,MCARTHUR,45-64,None
1032,MCARTHUR,45-64,None
1033,MCARTHUR,45-64,R
1034,MCARTHUR,45-64,R
1035,MCARTHUR,45-64,None
1036,MCARTHUR,45-64,None
1037,MCARTHUR,45-64,None
1038,MCARTHUR,45-64,D
1039,MCARTHUR,45-64,R
1040,MCARTHUR,45-64,R
1041,MCARTHUR,45-64,None
1042,MCARTHUR,45-64,None
1043,MCARTHUR,45-64,None
1044,MCARTHUR,45-64,None
1045,MCARTHUR,45-64,None
1046,MCARTHUR,45-64,None
1047,MCARTHUR,45-64,None
1048,MCARTHUR,45-64,D
1049,MCARTHUR,45-64,None
1050,MCARTHUR,45-64,None
1051,MCARTHUR,45-64,R
1052,MCARTHUR,45-64,None
1053,MCARTHUR,45-64,None
1054,MCARTHUR,45-64,R
1055,MCARTHUR,45-64,R
1056,MCARTHUR,45-64,R
1057,MCARTHUR,45-64,D
1058,MCARTHUR,45-64,None
1059,MCARTHUR,45-64,D
1060,MCARTHUR,45-64,None
1061,MCARTHUR,45-64,R
1062,MCARTHUR,45-64,None
1063,MCARTHUR,45-64,None
1064,MCARTHUR,45-64,R
1065,MCARTHUR,45-64,None
1066,MCARTHUR,45-64,R
1067,MCARTHUR,45-64,R
1068,MCARTHUR,45-64,None
1069,MCARTHUR,45-64,None
1070,MCARTHUR,45-64,None
1071,MCARTHUR,45-64,None
1072,MCARTHUR,45-64,None
1073,MCARTHUR,45-64,R
1074,MCARTHUR,45-64,R
1075,MCARTHUR,45-64,R
1076,MCARTHUR,45-64,None
1077,MCARTHUR,45-64,R
1078,MCARTHUR,45-64,D
1079,MCARTHUR,45-64,None
1080,MCARTHUR,45-64,None
1081,MCARTHUR,45-64,None
1082,MCARTHUR,45-64,R
1083,MCARTHUR,45-64,None
1084,MCARTHUR,45-64,R
1085,MCARTHUR,45-64,R
1086,MCARTHUR,45-64,None
1087,MCARTHUR,45-64,None
1088,MCARTHUR,45-64,None
1089,MCARTHUR,45-64,None
1090,MCARTHUR,45-64,None
1091,MCARTHUR,45-64,R
1092,MCARTHUR,45-64,D
1093,MCARTHUR,45-64,R
1094,MCARTHUR,45-64,None
1095,MCARTHUR,45-64,None
1096,MCARTHUR,45-64,R
1097,MCARTHUR,45-64,R
1098,MCARTHUR,45-64,None
1099,MCARTHUR,45-64,None
1100,MCARTHUR,45-64,R
1101,MCARTHUR,45-64,None
1102,MCARTHUR,45-64,R
1103,MCARTHUR,45-64,R
1104,MCARTHUR,45-64,None
1105,MCARTHUR,45-64,None
1106,MCARTHUR,45-64,R
1107,MCARTHUR,45-64,R
1108,MCARTHUR,45-64,R
1109,MCARTHUR,45-64,None
1110,MCARTHUR,45-64,None
1111,MCARTHUR,45-64,None
1112,MCARTHUR,45-64,None
1113,MCARTHUR,45-64,R
1114,MCARTHUR,45-64,None
1115,MCARTHUR,45-64,None
1116,MCARTHUR,45-64,None
1117,MCARTHUR,45-64,None
1118,MCARTHUR,45-64,None
1119,MCARTHUR,45-64,None
1120,MCARTHUR,45-64,None
1121,MCARTHUR,45-64,None
1122,MCARTHUR,45-64,None
1123,MCARTHUR,45-64,D
1124,MCARTHUR,45-64,R
1125,MCARTHUR,45-64,D
1126,MCARTHUR,45-64,R
1127,MCARTHUR,45-64,R
1128,MCARTHUR,45-64,None
1129,MCARTHUR,45-64,None
1130,MCARTHUR,45-64,D
1131,MCARTHUR,45-64,R
1132,MCARTHUR,45-64,R
1133,MCARTHUR,45-64,R
1134,MCARTHUR,45-64,R
1135,MCARTHUR,45-64,R
1136,MCARTHUR,45-64,None
1137,MCARTHUR,45-64,R
1138,MCARTHUR,45-64,D
1139,MCARTHUR,45-64,R
1140,MCARTHUR,45-64,None
1141,MCARTHUR,45-64,D
1142,MCARTHUR,45-64,R
1143,MCARTHUR,45-64,R
1144,MCARTHUR,45-64,R
1145,MCARTHUR,45-64,R
1146,MCARTHUR,45-64,R
1147,MCARTHUR,45-64,R
1148,MCARTHUR,45-64,R
1149,MCARTHUR,45-64,R
1150,MCARTHUR,45-64,R
1151,MCARTHUR,45-64,R
1152,MCARTHUR,45-64,R
1153,MCARTHUR,45-64,R
1154,MCARTHUR,45-64,R
1155,MCARTHUR,45-64,D
1156,MCARTHUR,45-64,R
1157,MCARTHUR,45-64,None
1158,MCARTHUR,45-64,R
1159,MCARTHUR,45-64,R
1160,MCARTHUR,45-64,None
1161,MCARTHUR,45-64,None
1162,MCARTHUR,45-64,R
1163,MCARTHUR,45-64,D
1164,MCARTHUR,45-64,None
1165,MCARTHUR,45-64,R
1166,MCARTHUR,45-64,None
1167,MCARTHUR,45-64,None
1168,MCARTHUR,45-64,None
1169,MCARTHUR,45-64,R
1170,MCARTHUR,45-64,None
1171,MCARTHUR,45-64,None
1172,MCARTHUR,45-64,R
1173,MCARTHUR,45-64,R
1174,MCARTHUR,45-64,R
1175,MCARTHUR,45-64,None
1176,MCARTHUR,45-64,None
1177,MCARTHUR,45-64,None
1178,MCARTHUR,45-64,R
1179,MCARTHUR,45-64,None
1180,MCARTHUR,45-64,None
1181,MCARTHUR,45-64,None
1182,MCARTHUR,45-64,None
1183,MCARTHUR,45-64,None
1184,MCARTHUR,45-64,None
1185,MCARTHUR,45-64,None
1186,MCARTHUR,45-64,R
1187,MCARTHUR,45-64,None
1188,MCARTHUR,45-64,R
1189,MCARTHUR,45-64,R
1190,MCARTHUR,45-64,None
1191,MCARTHUR,45-64,None
1192,MCARTHUR,45-64,R
1193,MCARTHUR,45-64,None
1194,MCARTHUR,45-64,R
1195,MCARTHUR,45-64,R
1196,MCARTHUR,45-64,D
1197,MCARTHUR,45-64,R
1198,MCARTHUR,45-64,R
1199,MCARTHUR,45-64,None
1200,MCARTHUR,45-64,None
1201,MCARTHUR,45-64,None
1202,MCARTHUR,45-64,None
1203,MCARTHUR,45-64,None
1204,MCARTHUR,45-64,D
1205,MCARTHUR,45-64,R
1206,MCARTHUR,45-64,R
1207,MCARTHUR,45-64,D
1208,MCARTHUR,45-64,None
1209,MCARTHUR,45-64,None
1210,MCARTHUR,45-64,R
1211,MCARTHUR,45-64,D
1212,MCARTHUR,45-64,D
1213,MCARTHUR,45-64,None
1214,MCARTHUR,45-64,R
1215,MCARTHUR,45-64,R
1216,MCARTHUR,45-64,None
1217,MCARTHUR,45-64,None
1218,MCARTHUR,45-64,R
1219,MCARTHUR,45-64,None
1220,MCARTHUR,45-64,None
1221,MCARTHUR,45-64,None
1222,MCARTHUR,45-64,R
1223,MCARTHUR,45-64,R
1224,MCARTHUR,45-64,None
1225,MCARTHUR,45-64,R
1226,MCARTHUR,45-64,D
1227,MCARTHUR,45-64,D
1228,MCARTHUR,45-64,R
1229,MCARTHUR,45-64,R
1230,MCARTHUR,45-64,R
1231,MCARTHUR,45-64,None
1232,MCARTHUR,45-64,None
1233,MCARTHUR,45-64,None
1234,MCARTHUR,45-64,None
1235,MCARTHUR,45-64,None
1236,MCARTHUR,45-64,None
1237,MCARTHUR,45-64,None
1238,MCARTHUR,45-64,D
1239,MCARTHUR,45-64,D
1240,MCARTHUR,45-64,D
1241,MCARTHUR,45-64,None
1242,MCARTHUR,45-64,None
1243,MCARTHUR,45-64,D
1244,MCARTHUR,45-64,R
1245,MCARTHUR,45-64,R
1246,MCARTHUR,45-64,None
1247,MCARTHUR,45-64,R
1248,MCARTHUR,45-64,D
1249,MCARTHUR,45-64,R
1250,MCARTHUR,45-64,R
1251,MCARTHUR,45-64,R
1252,MCARTHUR,45-64,None
1253,MCARTHUR,45-64,None
1254,MCARTHUR,45-64,None
1255,MCARTHUR,45-64,None
1256,MCARTHUR,45-64,R
1257,MCARTHUR,45-64,R
1258,MCARTHUR,45-64,None
1259,MCARTHUR,45-64,R
1260,MCARTHUR,45-64,None
1261,MCARTHUR,45-64,R
1262,MCARTHUR,45-64,None
1263,MCARTHUR,45-64,R
1264,MCARTHUR,45-64,R
1265,MCARTHUR,45-64,D
1266,MCARTHUR,45-64,R
1267,MCARTHUR,45-64,None
1268,MCARTHUR,45-64,None
1269,MCARTHUR,45-64,R
1270,MCARTHUR,45-64,R
1271,MCARTHUR,45-64,R
1272,MCARTHUR,45-64,R
1273,MCARTHUR,45-64,None
1274,MCARTHUR,45-64,R
1275,MCARTHUR,45-64,R
1276,MCARTHUR,45-64,R
1277,MCARTHUR,45-64,D
1278,MCARTHUR,45-64,R
1279,MCARTHUR,45-64,None
1280,MCARTHUR,45-64,None
1281,MCARTHUR,45-64,None
1282,MCARTHUR,45-64,R
1283,MCARTHUR,45-64,None
1284,MCARTHUR,45-64,None
1285,MCARTHUR,45-64,R
1286,MCARTHUR,45-64,None
1287,MCARTHUR,45-64,None
1288,MCARTHUR,45-64,None
1289,MCARTHUR,45-64,None
1290,MCARTHUR,45-64,None
1291,MCARTHUR,45-64,None
1292,MCARTHUR,45-64,R
1293,MCARTHUR,45-64,None
1294,MCARTHUR,45-64,None
1295,MCARTHUR,45-64,None
1296,MCARTHUR,45-64,None
1297,MCARTHUR,45-64,R
1298,MCARTHUR,45-64,D
1299,MCARTHUR,45-64,None
1300,MCARTHUR,45-64,None
1301,MCARTHUR,45-64,R
1302,MCARTHUR,45-64,R
1303,MCARTHUR,45-64,R
1304,MCARTHUR,45-64,R
1305,MCARTHUR,45-64,R
1306,MCARTHUR,45-64,R
1307,MCARTHUR,45-64,R
1308,MCARTHUR,45-64,R
1309,MCARTHUR,45-64,R
1310,MCARTHUR,45-64,None
1311,MCARTHUR,45-64,None
1312,MCARTHUR,45-64,None
1313,MCARTHUR,45-64,R
1314,MCARTHUR,45-64,None
1315,MCARTHUR,45-64,R
1316,MCARTHUR,45-64,R
1317,MCARTHUR,45-64,R
1318,MCARTHUR,45-64,R
1319,MCARTHUR,45-64,None
1320,MCARTHUR,45-64,R
1321,MCARTHUR,45-64,R
1322,MCARTHUR,45-64,R
1323,MCARTHUR,45-64,D
1324,MCARTHUR,45-64,R
1325,MCARTHUR,45-64,None
1326,MCARTHUR,45-64,D
1327,MCARTHUR,45-64,None
1328,MCARTHUR,45-64,R
1329,MCARTHUR,45-64,None
1330,MCARTHUR,45-64,R
1331,MCARTHUR,45-64,D
1332,MCARTHUR,45-64,R
1333,MCARTHUR,45-64,R
1334,MCARTHUR,45-64,D
1335,MCARTHUR,45-64,None
1336,MCARTHUR,45-64,None
1337,MCARTHUR,45-64,R
1338,MCARTHUR,45-64,D
1339,MCARTHUR,45-64,None
1340,MCARTHUR,45-64,R
1341,MCARTHUR,45-64,R
1342,MCARTHUR,45-64,D
1343,MCARTHUR,45-64,R
1344,MCARTHUR,45-64,None
1345,MCARTHUR,45-64,None
1346,MCARTHUR,45-64,None
1347,MCARTHUR,45-64,None
1348,RAY,65+,R
1349,RAY,65+,R
1350,RAY,65+,R
1351,RAY,65+,None
1352,RAY,65+,None
1353,RAY,65+,None
1354,RAY,65+,R
1355,RAY,65+,R
1356,RAY,65+,D
1357,RAY,65+,None
1358,RAY,65+,R
1359,RAY,65+,R
1360,RAY,65+,R
1361,RAY,65+,R
1362,RAY,65+,None
1363,RAY,65+,None
1364,RAY,65+,None
1365,RAY,65+,None
1366,RAY,65+,D
1367,RAY,65+,R
1368,RAY,65+,R
1369,RAY,65+,None
1370,RAY,65+,R
1371,RAY,65+,R
1372,RAY,65+,None
1373,RAY,65+,D
1374,RAY,65+,R
1375,RAY,65+,D
1376,RAY,65+,R
1377,RAY,65+,R
1378,RAY,65+,R
1379,RAY,65+,None
1380,RAY,65+,None
1381,RAY,65+,R
1382,RAY,65+,R
1383,RAY,65+,R
1384,RAY,65+,R
1385,RAY,65+,None
1386,RAY,65+,None
1387,RAY,65+,None
1388,RAY,65+,R
1389,RAY,65+,R
1390,RAY,65+,None
1391,RAY,65+,None
1392,RAY,65+,None
1393,RAY,65+,D
1394,RAY,65+,None
1395,RAY,65+,None
1396,RAY,65+,R
1397,RAY,65+,R
1398,RAY,65+,D
1399,RAY,65+,D
1400,RAY,65+,None
1401,RAY,65+,None
1402,RAY,65+,None
1403,RAY,65+,None
1404,RAY,65+,R
1405,RAY,65+,None
1406,RAY,65+,None
1407,RAY,65+,R
1408,RAY,65+,R
1409,RAY,65+,R
1410,RAY,65+,R
1411,RAY,65+,R
1412,RAY,65+,R
1413,RAY,65+,None
1414,RAY,65+,None
1415,RAY,65+,None
1416,RAY,65+,R
1417,RAY,65+,D
1418,RAY,65+,R
1419,RAY,65+,R
1420,RAY,65+,R
1421,RAY,65+,None
1422,RAY,65+,R
1423,RAY,65+,R
1424,RAY,65+,None
1425,RAY,65+,R
1426,RAY,65+,R
1427,RAY,65+,R
1428,RAY,65+,R
1429,RAY,65+,R
1430,RAY,65+,None
1431,RAY,65+,R
1432,RAY,65+,R
1433,RAY,65+,R
1434,RAY,65+,R
1435,RAY,65+,None
1436,RAY,65+,R
1437,RAY,65+,None
1438,RAY,65+,R
1439,RAY,65+,D
1440,RAY,65+,R
1441,RAY,65+,D
1442,RAY,65+,R
1443,RAY,65+,R
1444,RAY,65+,D
1445,RAY,65+,R
1446,RAY,65+,R
1447,RAY,65+,D
1448,RAY,65+,D
1449,RAY,65+,D
1450,RAY,65+,R
1451,RAY,65+,R
1452,RAY,65+,R
1453,RAY,65+,None
1454,RAY,65+,R
1455,RAY,65+,None
1456,RAY,65+,None
1457,RAY,65+,R
1458,RAY,65+,R
1459,RAY,65+,R
1460,RAY,65+,R
1461,RAY,65+,R
1462,RAY,65+,R
1463,RAY,65+,D
1464,RAY,65+,R
1465,RAY,65+,R
1466,RAY,65+,R
1467,RAY,65+,R
1468,RAY,65+,None
1469,RAY,65+,None
1470,RAY,65+,None
1471,RAY,65+,R
1472,RAY,65+,R
1473,RAY,65+,None
1474,RAY,65+,None
1475,RAY,65+,None
1476,RAY,65+,None
1477,RAY,65+,None
1478,RAY,65+,R
1479,RAY,65+,R
1480,RAY,65+,R
1481,RAY,65+,R
1482,RAY,65+,R
1483,RAY,65+,R
1484,RAY,65+,R
1485,RAY,65+,R
1486,RAY,65+,D
1487,RAY,65+,R
1488,RAY,65+,None
1489,RAY,65+,None
1490,RAY,65+,None
1491,RAY,65+,R
1492,RAY,65+,None
1493,RAY,65+,D
1494,RAY,65+,None
1495,RAY,65+,None
1496,RAY,65+,None
1497,HAMDEN,65+,R
1498,HAMDEN,65+,R
1499,HAMDEN,65+,R
1500,HAMDEN,65+,D
1501,HAMDEN,65+,None
1502,HAMDEN,65+,D
1503,HAMDEN,65+,D
1504,HAMDEN,65+,None
1505,HAMDEN,65+,R
1506,HAMDEN,65+,R
1507,HAMDEN,65+,D
1508,HAMDEN,65+,D
1509,HAMDEN,65+,R
1510,HAMDEN,65+,D
1511,HAMDEN,65+,D
1512,HAMDEN,65+,None
1513,HAMDEN,65+,R
1514,HAMDEN,65+,R
1515,HAMDEN,65+,None
1516,HAMDEN,65+,R
1517,HAMDEN,65+,None
1518,HAMDEN,65+,None
1519,HAMDEN,65+,None
1520,HAMDEN,65+,None
1521,HAMDEN,65+,None
1522,HAMDEN,65+,D
1523,HAMDEN,65+,D
1524,HAMDEN,65+,R
1525,HAMDEN,65+,R
1526,HAMDEN,65+,D
1527,HAMDEN,65+,D
1528,HAMDEN,65+,D
1529,HAMDEN,65+,None
1530,HAMDEN,65+,R
1531,HAMDEN,65+,D
1532,HAMDEN,65+,R
1533,HAMDEN,65+,None
1534,HAMDEN,65+,D
1535,HAMDEN,65+,R
1536,HAMDEN,65+,R
1537,HAMDEN,65+,R
1538,HAMDEN,65+,R
1539,HAMDEN,65+,R
1540,HAMDEN,65+,R
1541,HAMDEN,65+,None
1542,HAMDEN,65+,R
1543,HAMDEN,65+,R
1544,HAMDEN,65+,R
1545,HAMDEN,65+,R
1546,HAMDEN,65+,None
1547,HAMDEN,65+,None
1548,HAMDEN,65+,R
1549,HAMDEN,65+,R
1550,HAMDEN,65+,D
1551,HAMDEN,65+,None
1552,HAMDEN,65+,None
1553,HAMDEN,65+,None
1554,HAMDEN,65+,D
1555,HAMDEN,65+,D
1556,HAMDEN,65+,None
1557,HAMDEN,65+,None
1558,HAMDEN,65+,None
1559,HAMDEN,65+,None
1560,HAMDEN,65+,R
1561,HAMDEN,65+,D
1562,HAMDEN,65+,None
1563,HAMDEN,65+,None
1564,HAMDEN,65+,None
1565,HAMDEN,65+,None
1566,HAMDEN,65+,None
1567,HAMDEN,65+,R
1568,HAMDEN,65+,R
1569,HAMDEN,65+,R
1570,HAMDEN,65+,R
1571,HAMDEN,65+,D
1572,HAMDEN,65+,None
1573,HAMDEN,65+,None
1574,HAMDEN,65+,R
1575,HAMDEN,65+,R
1576,HAMDEN,65+,None
1577,HAMDEN,65+,R
1578,HAMDEN,65+,R
1579,HAMDEN,65+,R
1580,HAMDEN,65+,None
1581,HAMDEN,65+,None
1582,HAMDEN,65+,None
1583,HAMDEN,65+,D
1584,HAMDEN,65+,None
1585,HAMDEN,65+,None
1586,HAMDEN,65+,R
1587,HAMDEN,65+,None
1588,HAMDEN,65+,None
1589,HAMDEN,65+,R
1590,HAMDEN,65+,R
1591,HAMDEN,65+,None
1592,HAMDEN,65+,D
1593,HAMDEN,65+,R
1594,HAMDEN,65+,None
1595,HAMDEN,65+,R
1596,HAMDEN,65+,None
1597,HAMDEN,65+,R
1598,HAMDEN,65+,None
1599,HAMDEN,65+,None
1600,HAMDEN,65+,None
1601,HAMDEN,65+,None
1602,HAMDEN,65+,None
1603,HAMDEN,65+,D
1604,HAMDEN,65+,R
1605,HAMDEN,65+,R
1606,HAMDEN,65+,R
1607,HAMDEN,65+,D
1608,HAMDEN,65+,R
1609,HAMDEN,65+,R
1610,HAMDEN,65+,R
1611,HAMDEN,65+,R
1612,HAMDEN,65+,R
1613,HAMDEN,65+,R
1614,HAMDEN,65+,R
1615,HAMDEN,65+,R
1616,HAMDEN,65+,R
1617,HAMDEN,65+,None
1618,HAMDEN,65+,None
1619,HAMDEN,65+,None
1620,HAMDEN,65+,R
1621,HAMDEN,65+,R
1622,HAMDEN,65+,None
1623,HAMDEN,65+,None
1624,HAMDEN,65+,None
1625,HAMDEN,65+,None
1626,HAMDEN,65+,None
1627,HAMDEN,65+,None
1628,HAMDEN,65+,None
1629,HAMDEN,65+,R
1630,HAMDEN,65+,None
1631,HAMDEN,65+,D
1632,HAMDEN,65+,None
1633,HAMDEN,65+,None
1634,HAMDEN,65+,R
1635,HAMDEN,65+,D
1636,HAMDEN,65+,None
1637,HAMDEN,65+,None
1638,HAMDEN,65+,None
1639,HAMDEN,65+,None
1640,HAMDEN,65+,None
1641,HAMDEN,65+,None
1642,HAMDEN,65+,None
1643,HAMDEN,65+,R
1644,HAMDEN,65+,R
1645,HAMDEN,65+,R
1646,HAMDEN,65+,R
1647,HAMDEN,65+,R
1648,HAMDEN,65+,R
1649,HAMDEN,65+,D
1650,HAMDEN,65+,R
1651,HAMDEN,65+,R
1652,HAMDEN,65+,R
1653,HAMDEN,65+,R
1654,HAMDEN,65+,None
1655,HAMDEN,65+,R
1656,HAMDEN,65+,None
1657,HAMDEN,65+,R
1658,HAMDEN,65+,None
1659,HAMDEN,65+,D
1660,HAMDEN,65+,D
1661,HAMDEN,65+,None
1662,HAMDEN,65+,R
1663,HAMDEN,65+,R
1664,HAMDEN,65+,R
1665,HAMDEN,65+,R
1666,HAMDEN,65+,R
1667,HAMDEN,65+,R
1668,HAMDEN,65+,R
1669,HAMDEN,65+,R
1670,HAMDEN,65+,R
1671,HAMDEN,65+,R
1672,HAMDEN,65+,None
1673,HAMDEN,65+,R
1674,HAMDEN,65+,R
1675,HAMDEN,65+,D
1676,HAMDEN,65+,None
1677,HAMDEN,65+,None
1678,HAMDEN,65+,None
1679,HAMDEN,65+,None
1680,HAMDEN,65+,None
1681,HAMDEN,65+,None
1682,HAMDEN,65+,R
1683,HAMDEN,65+,R
1684,HAMDEN,65+,D
1685,HAMDEN,65+,D
1686,HAMDEN,65+,R
1687,HAMDEN,65+,D
1688,HAMDEN,65+,R
1689,HAMDEN,65+,R
1690,HAMDEN,65+,R
1691,HAMDEN,65+,None
1692,HAMDEN,65+,D
1693,HAMDEN,65+,D
1694,HAMDEN,65+,None
1695,HAMDEN,65+,R
1696,HAMDEN,65+,D
1697,HAMDEN,65+,None
1698,HAMDEN,65+,R
1699,HAMDEN,65+,None
1700,HAMDEN,65+,None
1701,HAMDEN,65+,None
1702,HAMDEN,65+,R
1703,HAMDEN,65+,R
1704,HAMDEN,65+,D
1705,HAMDEN,65+,None
1706,HAMDEN,65+,None
1707,HAMDEN,65+,None
1708,HAMDEN,65+,None
1709,HAMDEN,65+,None
1710,HAMDEN,65+,None
1711,HAMDEN,65+,None
1712,HAMDEN,65+,D
1713,HAMDEN,65+,D
1714,HAMDEN,65+,R
1715,HAMDEN,65+,D
1716,HAMDEN,65+,None
1717,HAMDEN,65+,None
1718,HAMDEN,65+,R
1719,HAMDEN,65+,R
1720,HAMDEN,65+,None
1721,HAMDEN,65+,R
1722,HAMDEN,65+,None
1723,HAMDEN,65+,R
1724,HAMDEN,65+,R
1725,HAMDEN,65+,R
1726,HAMDEN,65+,None
1727,HAMDEN,65+,None
1728,HAMDEN,65+,None
1729,HAMDEN,65+,D
1730,HAMDEN,65+,R
1731,HAMDEN,65+,None
1732,HAMDEN,65+,None
1733,HAMDEN,65+,None
1734,HAMDEN,65+,R
1735,HAMDEN,65+,R
1736,HAMDEN,65+,None
1737,HAMDEN,65+,None
1738,HAMDEN,65+,None
1739,HAMDEN,65+,D
1740,HAMDEN,65+,None
1741,HAMDEN,65+,None
1742,HAMDEN,65+,None
1743,HAMDEN,65+,None
1744,HAMDEN,65+,D
1745,HAMDEN,65+,R
1746,HAMDEN,65+,R
1747,HAMDEN,65+,R
1748,HAMDEN,65+,R
1749,HAMDEN,65+,R
1750,HAMDEN,65+,D
1751,HAMDEN,65+,R
1752,HAMDEN,65+,R
1753,HAMDEN,65+,R
1754,HAMDEN,65+,R
1755,HAMDEN,65+,None
1756,HAMDEN,65+,None
1757,HAMDEN,65+,R
1758,HAMDEN,65+,R
1759,HAMDEN,65+,R
1760,HAMDEN,65+,None
1761,HAMDEN,65+,D
1762,HAMDEN,65+,D
1763,HAMDEN,65+,D
1764,HAMDEN,65+,D
1765,HAMDEN,65+,D
1766,HAMDEN,65+,R
1767,HAMDEN,65+,None
